Edad,Sexo,Talla,Latitud,Notas,Horas_Estudio,Fecha_Matricula,Acceso_Internet,Trabaja,Comentarios_Tutor,Horas_Sueno
29,M,1.89,-13.61408,0.5,1,2023-07-14,1,0,Falta de tiempo,4
19,F,1.68,-4.79696,16.0,7,2023-01-20,0,1,Alta motivacion,8
27,M,1.73,-3.06982,9.0,11,2023-06-10,1,1,Dificultad con matematicas,7
17,M,1.83,-1.66997,9.3,21,2023-09-09,1,1,Falta de tiempo,5
26,F,1.59,-8.69339,6.5,8,2023-08-28,0,1,Falta de tiempo,4
24,M,1.84,-10.53762,12.1,37,2023-01-20,1,1,Excelente participacion,6
25,M,1.74,-3.0432,13.5,28,2023-07-17,1,1,Alta motivacion,8
23,M,1.79,-4.45202,3.2,2,2023-05-08,1,0,Alta motivacion,7
23,F,1.53,-2.38908,11.3,21,2023-07-30,1,1,Alta motivacion,5
19,M,1.81,-6.19684,9.3,3,2023-04-22,1,1,Ausencias frecuentes,8
20,F,1.62,-2.10036,15.6,28,2023-01-25,0,1,Dificultad con matematicas,6
19,M,1.82,-16.39725,10.9,12,2023-09-08,0,1,Dificultad con matematicas,4
28,F,1.7,-5.76789,8.6,23,2023-08-29,1,1,Excelente participacion,4
24,F,1.61,-16.40169,10.6,1,2023-07-29,0,1,Alta motivacion,9
28,F,1.88,-4.51966,9.8,2,2023-04-12,0,0,Falta de tiempo,7
17,M,1.81,-6.68801,18.7,14,2023-09-07,1,0,Problemas familiares,7
28,M,1.89,-17.71214,6.2,23,2023-08-04,1,1,Excelente participacion,9
26,F,1.65,-7.2133,0.7,25,2023-04-17,1,1,Problemas familiares,9
23,F,1.76,-15.36696,13.2,7,2023-10-04,1,0,Problemas familiares,6
17,M,1.74,-15.43659,12.1,39,2023-12-01,1,0,Excelente participacion,5
16,F,1.78,-15.29167,18.2,4,2023-10-09,1,1,Alta motivacion,9
25,M,1.52,-9.29118,2.3,7,2023-01-10,1,1,Dificultad con matematicas,9
18,M,1.62,-15.92064,10.5,38,2023-08-19,1,0,Excelente participacion,5
24,F,1.86,-15.7382,3.0,31,2023-02-24,1,1,Falta de tiempo,4
27,F,1.67,-13.38898,9.1,30,2023-11-21,1,0,Falta de tiempo,4
18,M,1.88,-17.98455,16.0,7,2023-03-29,1,1,Excelente participacion,7
24,M,1.59,-13.03578,17.1,16,2023-12-26,1,1,Excelente participacion,8
22,M,1.9,-6.86866,16.7,22,2023-02-01,1,0,Ausencias frecuentes,8
28,F,1.78,-7.17173,10.9,38,2023-12-12,0,1,Ausencias frecuentes,6
25,M,1.81,-0.54839,12.7,12,2023-02-17,1,1,Problemas familiares,5
16,F,1.66,-15.84666,11.0,14,2023-10-10,0,1,Dificultad con matematicas,4
25,F,1.86,-2.41972,11.2,27,2023-03-17,1,1,Alta motivacion,4
20,M,1.72,-10.95858,17.7,29,2023-02-01,0,1,Falta de tiempo,4
24,F,1.77,-11.03335,4.2,14,2023-04-13,0,1,Ausencias frecuentes,8
27,F,1.54,-11.7214,8.8,37,2023-10-19,1,1,Dificultad con matematicas,6
18,F,1.75,-15.75474,12.2,7,2023-07-02,1,1,Ausencias frecuentes,6
24,F,1.85,-9.38691,15.3,14,2023-11-22,0,1,Problemas familiares,4
20,M,1.57,-3.8272,15.2,37,2023-04-18,1,1,Dificultad con matematicas,5
24,M,1.8,-2.24222,2.3,38,2023-06-27,1,1,Alta motivacion,9
25,F,1.51,-0.66853,4.4,33,2023-08-11,0,1,Excelente participacion,7
21,F,1.87,-3.86474,18.2,35,2023-05-26,1,1,Excelente participacion,8
24,F,1.89,-6.78435,7.2,19,2023-06-06,0,1,Excelente participacion,5
22,F,1.64,-9.04439,0.1,12,2023-09-23,0,1,Problemas familiares,7
22,F,1.54,-2.25185,4.0,20,2023-10-22,0,1,Alta motivacion,4
23,M,1.76,-4.68876,19.4,22,2023-12-25,1,1,Dificultad con matematicas,7
22,M,1.51,-15.09735,6.2,2,2023-05-11,1,1,Falta de tiempo,4
27,M,1.69,-5.71409,12.3,21,2023-12-04,1,0,Problemas familiares,8
24,M,1.61,-10.24131,14.5,28,2023-10-31,0,1,Alta motivacion,5
26,F,1.69,-7.27561,12.9,39,2023-08-09,1,0,Falta de tiempo,4
24,F,1.51,-1.82964,7.6,29,2023-06-19,1,1,Excelente participacion,6
21,M,1.52,-6.25373,8.6,23,2023-05-08,1,1,Alta motivacion,6
22,M,1.51,-1.10296,16.8,24,2023-06-03,0,1,Dificultad con matematicas,6
17,M,1.75,-2.40535,13.3,11,2023-09-03,1,1,Problemas familiares,9
24,F,1.72,-15.67978,0.5,19,2023-06-09,1,1,Alta motivacion,8
27,F,1.59,-17.79027,4.1,32,2023-09-12,1,1,Ausencias frecuentes,6
28,F,1.76,-11.08059,5.7,38,2023-06-04,1,1,Excelente participacion,8
16,M,1.85,-2.42406,7.3,21,2023-11-27,0,0,Ausencias frecuentes,7
16,M,1.61,-13.85773,11.5,18,2023-04-28,1,1,Problemas familiares,6
18,F,1.83,-5.5548,7.3,31,2023-05-03,1,1,Falta de tiempo,5
27,F,1.77,-9.43208,16.5,25,2023-04-15,0,1,Excelente participacion,6
21,F,1.51,-4.5706,9.5,6,2023-07-17,1,1,Falta de tiempo,9
20,M,1.65,-15.03042,10.0,7,2023-08-11,1,1,Excelente participacion,4
17,F,1.7,-13.69636,8.5,10,2023-09-21,1,1,Dificultad con matematicas,5
24,F,1.79,-13.63456,6.2,39,2023-04-18,1,1,Problemas familiares,9
29,M,1.61,-8.12762,14.5,15,2023-03-29,1,1,Alta motivacion,6
28,F,1.89,-12.78676,4.6,8,2023-10-01,1,0,Falta de tiempo,9
25,F,1.77,-3.389,13.8,3,2023-07-20,1,1,Falta de tiempo,4
29,F,1.65,-11.7577,10.6,10,2023-01-22,0,1,Falta de tiempo,9
19,F,1.54,-6.10468,2.0,9,2023-07-10,1,1,Dificultad con matematicas,8
19,M,1.57,-0.92697,0.4,28,2023-02-19,1,0,Dificultad con matematicas,6
20,F,1.7,-7.07537,3.4,4,2023-03-15,1,1,Ausencias frecuentes,8
23,M,1.7,-13.64124,15.2,2,2023-12-30,0,1,Dificultad con matematicas,9
25,F,1.81,-3.05178,7.7,12,2023-05-15,1,0,Excelente participacion,7
19,M,1.79,-17.77423,16.1,15,2023-06-04,0,1,Ausencias frecuentes,5
20,F,1.58,-13.38233,10.0,7,2023-01-15,1,1,Ausencias frecuentes,9
27,F,1.74,-11.02517,0.7,27,2023-03-28,0,1,Dificultad con matematicas,9
19,M,1.51,-14.47238,16.9,23,2023-08-01,1,0,Ausencias frecuentes,8
29,F,1.66,-7.12767,18.7,37,2023-03-18,1,1,Ausencias frecuentes,7
21,F,1.81,-7.95599,1.5,1,2023-06-09,0,0,Problemas familiares,4
27,M,1.66,-10.68306,4.2,5,2023-11-01,1,0,Problemas familiares,7
18,F,1.83,-12.70117,14.3,18,2023-03-25,1,1,Ausencias frecuentes,6
23,F,1.89,-10.18967,19.9,17,2023-04-22,1,1,Excelente participacion,8
21,F,1.74,-12.75836,17.5,37,2023-08-21,1,1,Falta de tiempo,6
25,F,1.56,-14.01735,2.0,23,2023-05-01,1,0,Dificultad con matematicas,7
20,F,1.65,-11.67714,12.1,38,2023-11-05,1,0,Dificultad con matematicas,5
28,M,1.5,-7.15796,13.3,19,2023-06-05,1,1,Dificultad con matematicas,5
17,M,1.74,-6.32896,12.6,23,2023-12-27,1,1,Falta de tiempo,7
25,F,1.83,-12.64775,11.4,1,2023-12-14,0,0,Problemas familiares,7
25,F,1.75,-0.94684,5.8,35,2023-03-17,1,1,Falta de tiempo,4
22,M,1.81,-13.28473,13.4,15,2023-07-17,1,1,Problemas familiares,7
17,M,1.82,-5.18162,14.6,34,2023-08-06,1,0,Falta de tiempo,9
16,M,1.84,-16.53336,11.5,6,2023-10-19,1,1,Excelente participacion,4
22,M,1.61,-6.0328,9.9,29,2023-07-09,1,1,Falta de tiempo,6
20,M,1.85,-9.72092,4.4,34,2023-03-31,1,0,Ausencias frecuentes,6
16,M,1.76,-7.75606,10.9,38,2023-12-02,1,0,Ausencias frecuentes,4
19,F,1.62,-14.68669,2.6,15,2023-08-12,1,1,Alta motivacion,6
27,F,1.89,-10.19585,1.5,15,2023-07-27,1,0,Falta de tiempo,7
28,F,1.88,-4.207,15.6,23,2023-05-04,1,1,Dificultad con matematicas,7
19,F,1.73,-4.19247,13.5,13,2023-10-08,1,1,Problemas familiares,5
25,F,1.84,-13.72399,13.0,15,2023-07-12,1,0,Falta de tiempo,8
22,M,1.6,-11.65321,18.6,31,2023-03-21,1,1,Problemas familiares,7
24,M,1.67,-17.93136,7.6,6,2023-12-19,1,1,Alta motivacion,4
17,M,1.57,-16.38068,8.0,24,2023-08-02,1,0,Ausencias frecuentes,6
27,M,1.71,-15.71885,8.3,22,2023-06-27,1,0,Alta motivacion,8
29,M,1.7,-12.71428,9.3,1,2023-05-31,0,1,Alta motivacion,7
16,M,1.59,-4.33772,10.3,8,2023-09-13,1,0,Falta de tiempo,6
17,F,1.77,-8.8155,15.6,36,2023-05-10,0,0,Dificultad con matematicas,4
22,F,1.55,-3.73305,4.4,31,2023-04-25,0,1,Alta motivacion,4
28,M,1.52,-4.4117,8.7,21,2023-02-13,1,0,Dificultad con matematicas,7
25,F,1.65,-7.43151,10.1,17,2023-06-21,1,1,Ausencias frecuentes,7
21,M,1.66,-9.00252,3.4,22,2023-03-04,0,1,Ausencias frecuentes,4
19,F,1.63,-1.23622,14.0,8,2023-04-16,1,1,Dificultad con matematicas,9
16,M,1.6,-7.75314,1.1,26,2023-06-14,1,0,Falta de tiempo,6
28,M,1.64,-9.30917,11.7,33,2023-09-18,1,1,Alta motivacion,9
16,F,1.57,-2.35583,4.0,8,2023-10-15,1,1,Alta motivacion,5
20,M,1.66,-16.7141,0.2,20,2023-01-23,1,1,Problemas familiares,9
16,F,1.86,-6.19153,6.3,16,2023-12-19,1,0,Falta de tiempo,4
27,F,1.59,-15.96551,8.6,4,2023-07-17,0,0,Ausencias frecuentes,4
22,M,1.77,-3.24321,16.3,13,2023-06-25,1,1,Dificultad con matematicas,4
28,M,1.56,-3.73201,8.2,17,2023-02-02,1,1,Ausencias frecuentes,7
26,M,1.64,-8.9352,18.3,23,2023-08-21,0,1,Alta motivacion,5
16,F,1.63,-6.10121,16.9,8,2023-10-03,1,1,Falta de tiempo,9
16,F,1.87,-4.09281,3.9,30,2023-05-10,1,1,Problemas familiares,7
17,M,1.67,-9.30053,3.1,20,2023-12-09,1,1,Problemas familiares,9
28,M,1.78,-1.69276,4.9,34,2023-11-06,0,1,Dificultad con matematicas,4
29,M,1.74,-10.13346,7.2,25,2023-06-03,1,1,Dificultad con matematicas,6
26,M,1.56,-1.94359,11.7,16,2023-05-10,0,1,Alta motivacion,7
27,M,1.88,-7.51061,2.5,3,2023-04-07,0,1,Alta motivacion,7
25,M,1.64,-10.32762,10.6,6,2023-03-15,1,0,Problemas familiares,7
18,M,1.52,-17.92624,11.6,2,2023-01-15,1,1,Alta motivacion,8
28,F,1.62,-12.67999,13.2,30,2023-03-23,1,1,Ausencias frecuentes,4
26,F,1.63,-2.37741,11.0,20,2023-04-11,1,1,Falta de tiempo,6
16,M,1.54,-10.28317,16.5,13,2023-11-04,1,0,Dificultad con matematicas,9
24,M,1.75,-10.41357,12.8,26,2023-12-30,1,1,Problemas familiares,8
25,F,1.64,-9.19061,18.5,37,2023-09-27,1,0,Alta motivacion,8
23,M,1.75,-12.84653,14.0,22,2023-01-31,1,1,Ausencias frecuentes,5
20,F,1.5,-9.15208,8.7,9,2023-03-14,1,0,Falta de tiempo,4
28,F,1.89,-11.23626,4.2,20,2023-02-15,0,0,Alta motivacion,7
26,M,1.57,-1.63003,0.2,2,2023-10-23,0,1,Excelente participacion,4
17,F,1.76,-7.8486,1.8,10,2023-07-06,0,1,Dificultad con matematicas,8
20,F,1.79,-2.98528,3.8,12,2023-10-09,1,0,Problemas familiares,8
21,M,1.57,-5.63627,4.3,8,2023-04-01,0,1,Problemas familiares,6
29,M,1.54,-14.17315,14.8,14,2023-01-16,1,0,Problemas familiares,9
16,F,1.56,-2.38202,7.7,1,2023-07-28,0,0,Problemas familiares,4
26,M,1.6,-16.42913,6.5,23,2023-08-12,1,0,Falta de tiempo,5
19,F,1.57,-9.92452,1.0,12,2023-03-04,1,0,Excelente participacion,8
24,F,1.77,-13.6952,10.8,23,2023-05-08,1,1,Dificultad con matematicas,7
17,F,1.67,-8.324,12.3,22,2023-02-10,1,1,Dificultad con matematicas,4
20,F,1.72,-12.59911,17.6,33,2023-11-07,1,1,Alta motivacion,6
16,F,1.52,-4.98913,10.1,2,2023-12-21,1,1,Ausencias frecuentes,4
19,F,1.84,-1.13546,0.2,13,2023-01-03,0,1,Alta motivacion,9
19,M,1.57,-5.23638,1.3,25,2023-06-04,1,1,Problemas familiares,7
21,M,1.64,-11.60441,5.4,0,2023-05-22,1,1,Alta motivacion,4
25,M,1.53,-7.19874,2.8,28,2023-02-02,1,1,Alta motivacion,8
24,M,1.55,-2.00653,15.4,11,2023-12-07,0,1,Problemas familiares,4
18,F,1.77,-13.13949,2.2,4,2023-05-18,0,1,Ausencias frecuentes,9
24,F,1.78,-15.87231,3.2,6,2023-06-30,1,1,Problemas familiares,4
21,F,1.77,-15.64625,13.3,34,2023-06-17,1,0,Ausencias frecuentes,9
22,F,1.72,-9.09265,4.8,6,2023-10-07,1,0,Alta motivacion,8
27,F,1.88,-4.82155,19.4,24,2023-05-18,1,1,Dificultad con matematicas,8
25,M,1.7,-6.16936,17.3,31,2023-11-01,1,1,Dificultad con matematicas,9
17,M,1.68,-9.82999,14.9,27,2023-06-05,1,1,Alta motivacion,9
26,M,1.6,-4.87264,6.9,25,2023-12-28,1,0,Falta de tiempo,8
25,F,1.54,-6.58854,1.1,9,2023-06-10,1,1,Ausencias frecuentes,8
29,F,1.72,-6.69185,6.7,32,2023-09-26,1,1,Ausencias frecuentes,7
21,M,1.63,-14.35722,7.5,8,2023-06-21,1,1,Excelente participacion,6
21,F,1.71,-12.3735,2.5,34,2023-04-03,0,0,Dificultad con matematicas,5
17,F,1.58,-11.80036,2.4,5,2023-10-10,1,1,Alta motivacion,6
17,M,1.84,-3.45257,13.4,17,2023-03-16,1,0,Ausencias frecuentes,4
29,F,1.9,-4.04801,4.6,3,2023-11-26,1,1,Problemas familiares,7
17,M,1.63,-13.45189,13.6,18,2023-10-12,0,0,Excelente participacion,8
25,M,1.84,-17.00726,11.0,5,2023-08-24,1,1,Dificultad con matematicas,8
27,M,1.85,-4.17989,18.0,32,2023-08-01,1,1,Falta de tiempo,5
16,M,1.9,-10.62241,15.9,3,2023-10-23,0,0,Excelente participacion,9
20,F,1.64,-14.04354,3.0,32,2023-12-11,1,1,Alta motivacion,7
23,F,1.8,-15.8937,12.2,3,2023-05-15,1,1,Falta de tiempo,7
17,F,1.59,-17.76934,13.1,20,2023-07-26,1,1,Falta de tiempo,6
28,M,1.75,-10.30087,17.2,27,2023-07-19,1,1,Excelente participacion,4
20,F,1.78,-11.88425,12.8,6,2023-12-23,1,1,Dificultad con matematicas,9
27,M,1.8,-5.46354,2.8,7,2023-12-08,1,1,Ausencias frecuentes,9
23,F,1.58,-0.42002,5.2,34,2023-11-29,1,0,Problemas familiares,6
25,F,1.84,-14.27791,12.8,11,2023-02-08,1,1,Alta motivacion,9
29,M,1.67,-13.62535,18.2,18,2023-01-25,1,1,Problemas familiares,7
20,F,1.59,-11.92855,17.8,37,2023-03-21,1,0,Alta motivacion,4
17,M,1.72,-9.61312,7.2,17,2023-11-23,0,1,Ausencias frecuentes,4
18,M,1.85,-5.44142,16.6,27,2023-11-01,1,1,Falta de tiempo,7
21,F,1.89,-11.66343,10.2,37,2023-07-04,0,1,Falta de tiempo,4
26,F,1.8,-16.12439,9.3,31,2023-05-23,1,1,Alta motivacion,5
26,F,1.5,-4.85385,7.0,29,2023-08-15,1,1,Falta de tiempo,8
20,F,1.55,-3.69645,13.6,31,2023-05-05,1,0,Excelente participacion,9
26,M,1.53,-13.54232,12.0,21,2023-09-15,1,0,Excelente participacion,8
19,M,1.54,-15.53839,7.5,4,2023-03-19,1,1,Ausencias frecuentes,9
19,F,1.65,-8.49958,15.3,6,2023-04-25,1,1,Problemas familiares,8
20,F,1.64,-14.25034,7.6,8,2023-09-12,0,1,Dificultad con matematicas,4
17,F,1.55,-11.26506,11.7,2,2023-08-30,1,1,Dificultad con matematicas,6
24,M,1.85,-4.0075,7.8,18,2023-11-12,1,1,Problemas familiares,4
17,F,1.75,-14.04707,2.3,17,2023-03-07,1,1,Problemas familiares,8
25,M,1.82,-3.48733,3.2,29,2023-10-17,1,1,Excelente participacion,6
17,F,1.65,-5.86764,13.1,36,2023-09-18,1,1,Alta motivacion,7
25,F,1.66,-14.04493,16.2,7,2023-01-16,1,0,Excelente participacion,4
29,M,1.63,-8.52472,9.4,28,2023-10-21,0,1,Dificultad con matematicas,4
24,M,1.68,-6.94673,6.5,16,2023-08-22,0,0,Dificultad con matematicas,9
29,F,1.74,-14.39503,6.7,18,2023-04-09,1,0,Problemas familiares,9
18,M,1.7,-15.39091,12.0,13,2023-06-21,1,1,Excelente participacion,9
25,M,1.84,-8.43898,9.4,15,2023-09-18,1,1,Problemas familiares,7
22,F,1.86,-5.51086,0.0,14,2023-04-30,1,0,Excelente participacion,7
19,M,1.69,-9.62876,15.4,35,2023-06-23,1,0,Falta de tiempo,8
28,M,1.6,-16.73929,2.8,17,2023-06-23,1,1,Excelente participacion,8
28,F,1.88,-1.34617,13.5,39,2023-09-01,1,1,Falta de tiempo,8
21,F,1.79,-5.49062,6.9,36,2023-07-24,1,1,Ausencias frecuentes,9
29,M,1.76,-6.81847,11.6,30,2023-09-04,0,0,Excelente participacion,7
19,F,1.8,-6.41471,17.1,39,2023-11-17,0,1,Alta motivacion,7
25,M,1.53,-10.8251,3.1,12,2023-10-12,1,0,Dificultad con matematicas,7
22,M,1.53,-0.28079,15.6,8,2023-01-02,1,0,Problemas familiares,5
16,M,1.56,-15.61177,0.8,37,2023-11-15,1,1,Alta motivacion,6
18,F,1.56,-4.69546,18.4,6,2023-03-22,1,1,Dificultad con matematicas,8
28,M,1.67,-10.42423,4.0,32,2023-06-13,1,0,Falta de tiempo,5
18,M,1.56,-2.14027,15.9,23,2023-06-15,0,0,Problemas familiares,4
16,M,1.84,-5.0893,1.3,35,2023-08-30,1,1,Dificultad con matematicas,5
21,F,1.73,-7.87946,6.5,26,2023-03-29,1,1,Problemas familiares,6
28,F,1.65,-1.12151,12.7,9,2023-09-21,1,1,Alta motivacion,8
26,F,1.53,-1.57602,13.2,12,2023-01-28,1,1,Ausencias frecuentes,6
29,M,1.74,-17.05799,14.0,21,2023-03-23,0,0,Dificultad con matematicas,7
24,M,1.55,-14.53342,7.0,5,2023-08-27,1,1,Problemas familiares,9
23,F,1.8,-5.83116,13.3,20,2023-11-24,1,1,Falta de tiempo,7
26,M,1.82,-1.40689,8.6,26,2023-11-10,0,0,Falta de tiempo,5
22,M,1.72,-10.25406,11.3,33,2023-10-03,1,1,Excelente participacion,7
25,M,1.56,-17.31051,10.9,5,2023-07-07,1,1,Excelente participacion,5
23,M,1.81,-6.42065,3.4,6,2023-12-31,1,1,Problemas familiares,9
21,F,1.62,-14.49563,16.9,34,2023-02-06,1,1,Falta de tiempo,5
24,F,1.59,-8.05821,17.3,29,2023-07-10,1,0,Dificultad con matematicas,9
18,F,1.69,-11.0757,4.1,10,2023-05-04,0,0,Ausencias frecuentes,9
25,M,1.87,-7.95551,8.3,29,2023-10-18,1,0,Dificultad con matematicas,7
25,M,1.62,-1.21615,9.3,20,2023-06-29,1,1,Alta motivacion,6
24,F,1.86,-9.25559,11.0,10,2023-07-04,1,1,Excelente participacion,5
19,F,1.52,-17.37848,0.4,5,2023-12-30,1,1,Falta de tiempo,5
22,F,1.53,-7.54348,15.2,18,2023-10-03,1,1,Alta motivacion,5
28,M,1.78,-12.13658,17.2,24,2023-04-21,1,1,Problemas familiares,5
24,F,1.58,-3.99357,2.8,31,2023-07-06,1,1,Excelente participacion,5
17,M,1.63,-9.54129,17.9,26,2023-11-20,1,1,Falta de tiempo,5
17,F,1.55,-4.65533,17.0,11,2023-06-03,1,1,Falta de tiempo,4
24,M,1.63,-1.64122,10.8,12,2023-09-26,1,1,Problemas familiares,9
27,M,1.61,-11.47907,5.5,4,2023-12-26,1,1,Falta de tiempo,7
28,F,1.79,-0.1912,4.1,11,2023-12-10,0,0,Alta motivacion,5
18,M,1.78,-15.30337,9.8,25,2023-12-22,1,1,Excelente participacion,6
24,M,1.88,-6.40923,10.1,34,2023-07-02,1,0,Alta motivacion,9
28,F,1.79,-17.37418,13.0,17,2023-10-25,0,1,Ausencias frecuentes,9
20,F,1.78,-14.16498,16.0,17,2023-12-05,1,1,Dificultad con matematicas,6
21,F,1.78,-6.59199,18.7,2,2023-12-21,0,1,Falta de tiempo,5
17,M,1.85,-17.16855,15.9,25,2023-10-06,1,0,Falta de tiempo,8
23,M,1.62,-16.16783,18.2,14,2023-07-17,0,1,Falta de tiempo,5
26,F,1.62,-12.76181,10.0,37,2023-01-26,1,1,Problemas familiares,6
24,F,1.8,-7.63853,0.8,25,2023-03-17,1,1,Dificultad con matematicas,9
17,M,1.59,-17.71231,1.0,0,2023-04-24,1,0,Dificultad con matematicas,7
21,F,1.86,-9.31762,5.4,13,2023-11-03,0,0,Alta motivacion,9
21,F,1.71,-6.73661,12.3,34,2023-03-15,1,0,Falta de tiempo,5
23,M,1.62,-10.75459,6.7,8,2023-12-12,1,1,Problemas familiares,9
25,M,1.81,-16.78248,3.3,26,2023-06-04,1,1,Alta motivacion,9
27,F,1.62,-7.00426,17.0,31,2023-06-14,1,0,Falta de tiempo,9
20,M,1.89,-7.09496,19.7,4,2023-09-11,1,1,Ausencias frecuentes,8
24,M,1.89,-8.89124,0.3,31,2023-02-09,1,1,Dificultad con matematicas,4
16,F,1.77,-5.52338,1.8,30,2023-10-10,1,1,Ausencias frecuentes,6
24,F,1.55,-14.25957,10.0,5,2023-03-06,0,1,Falta de tiempo,9
25,F,1.61,-5.78627,6.8,30,2023-11-08,1,0,Falta de tiempo,9
22,M,1.71,-15.09381,15.6,30,2023-04-22,0,1,Ausencias frecuentes,6
19,F,1.84,-10.93151,13.1,38,2023-11-04,1,0,Dificultad con matematicas,5
18,M,1.57,-16.7838,1.4,6,2023-12-23,1,0,Falta de tiempo,4
29,F,1.54,-3.25571,10.9,9,2023-06-30,1,0,Dificultad con matematicas,5
25,M,1.53,-8.3118,6.7,30,2023-09-27,1,0,Alta motivacion,8
26,M,1.7,-0.52111,19.3,4,2023-06-09,0,0,Excelente participacion,8
29,F,1.85,-1.03812,9.5,31,2023-08-12,1,0,Dificultad con matematicas,8
21,M,1.52,-0.0259,18.6,13,2023-07-30,1,1,Alta motivacion,7
27,F,1.58,-16.17721,0.6,13,2023-02-18,1,0,Problemas familiares,8
28,F,1.78,-7.08155,2.1,7,2023-05-22,1,1,Alta motivacion,4
16,M,1.83,-10.66365,7.7,19,2023-07-06,1,1,Dificultad con matematicas,4
18,M,1.82,-8.41204,17.7,38,2023-05-13,1,1,Falta de tiempo,7
17,M,1.81,-12.44219,10.9,9,2023-04-05,0,0,Dificultad con matematicas,8
26,F,1.55,-17.13476,16.5,9,2023-02-01,0,0,Alta motivacion,5
28,F,1.66,-5.2605,5.7,7,2023-08-04,1,0,Ausencias frecuentes,8
24,F,1.89,-0.61529,2.2,16,2023-03-02,1,1,Alta motivacion,6
18,F,1.9,-8.41713,4.9,37,2023-02-02,1,1,Problemas familiares,8
28,F,1.74,-12.06756,12.9,12,2023-11-03,1,1,Excelente participacion,9
17,F,1.78,-1.11099,17.4,36,2023-06-25,1,1,Alta motivacion,4
19,M,1.88,-11.436,9.1,35,2023-05-23,1,0,Alta motivacion,7
29,F,1.68,-1.53847,3.9,20,2023-09-16,1,1,Dificultad con matematicas,6
17,F,1.55,-2.59756,12.8,1,2023-08-10,1,1,Problemas familiares,5
16,F,1.77,-8.4832,3.9,29,2023-07-04,1,1,Problemas familiares,7
21,F,1.88,-5.81629,11.4,18,2023-11-08,0,0,Falta de tiempo,4
25,M,1.78,-5.39429,2.0,39,2023-03-03,1,1,Alta motivacion,8
23,M,1.82,-6.46035,16.2,14,2023-10-01,1,0,Alta motivacion,8
25,M,1.67,-15.1065,16.1,23,2023-12-27,1,1,Ausencias frecuentes,9
25,F,1.54,-5.53003,10.8,12,2023-11-24,0,1,Ausencias frecuentes,6
17,F,1.57,-17.94207,0.8,23,2023-03-24,1,0,Excelente participacion,6
29,F,1.89,-5.21934,5.6,0,2023-06-25,0,1,Dificultad con matematicas,7
24,M,1.7,-8.01295,2.8,17,2023-12-13,0,1,Alta motivacion,6
28,F,1.5,-13.32431,10.5,17,2023-05-22,1,0,Excelente participacion,7
18,F,1.88,-3.53224,2.0,38,2023-10-24,1,1,Problemas familiares,4
23,M,1.7,-10.70498,17.4,36,2023-07-07,1,0,Dificultad con matematicas,9
27,M,1.83,-9.25601,17.0,10,2023-11-02,1,1,Alta motivacion,9
23,F,1.72,-17.50186,3.1,27,2023-03-04,0,1,Alta motivacion,8
18,M,1.54,-10.77625,13.9,10,2023-03-06,1,0,Ausencias frecuentes,9
18,F,1.75,-14.98747,13.9,31,2023-06-09,1,1,Dificultad con matematicas,9
27,F,1.9,-13.02942,7.9,33,2023-08-07,1,1,Ausencias frecuentes,8
21,M,1.51,-13.46149,3.1,0,2023-01-18,1,1,Excelente participacion,9
16,F,1.84,-17.17163,2.6,14,2023-01-18,0,1,Problemas familiares,6
19,M,1.59,-9.7111,14.8,23,2023-12-29,1,1,Excelente participacion,7
16,M,1.66,-8.59334,4.4,39,2023-05-01,1,1,Falta de tiempo,6
29,F,1.65,-7.72087,12.1,1,2023-03-16,1,0,Alta motivacion,5
18,M,1.86,-9.68004,17.3,5,2023-03-11,1,0,Falta de tiempo,5
24,F,1.7,-2.34852,11.9,1,2023-06-28,1,0,Dificultad con matematicas,5
29,F,1.68,-17.32176,19.5,16,2023-08-09,1,1,Ausencias frecuentes,8
29,M,1.83,-6.95145,12.9,6,2023-02-05,1,1,Ausencias frecuentes,7
20,M,1.52,-2.40963,6.3,2,2023-04-21,1,1,Alta motivacion,9
27,M,1.53,-17.26128,17.0,23,2023-02-03,1,1,Alta motivacion,8
20,F,1.51,-9.06647,6.2,11,2023-09-28,1,1,Dificultad con matematicas,4
26,F,1.78,-7.39751,19.4,17,2023-05-02,1,0,Falta de tiempo,5
19,F,1.71,-14.5637,9.6,7,2023-05-17,1,1,Excelente participacion,6
18,F,1.85,-13.455,19.1,25,2023-04-11,1,1,Falta de tiempo,9
20,F,1.7,-3.85932,3.7,0,2023-10-25,1,1,Problemas familiares,4
29,F,1.59,-7.78684,0.2,0,2023-07-10,1,1,Falta de tiempo,4
26,F,1.82,-12.31598,3.9,2,2023-06-18,1,1,Ausencias frecuentes,7
19,M,1.62,-4.23441,2.0,3,2023-07-08,1,0,Excelente participacion,8
23,F,1.87,-4.55912,14.7,23,2023-06-07,1,0,Problemas familiares,6
19,F,1.6,-11.78277,5.3,11,2023-07-22,1,1,Dificultad con matematicas,8
26,M,1.57,-9.20434,12.8,13,2023-08-29,1,1,Alta motivacion,8
27,F,1.7,-6.03866,13.4,39,2023-05-15,0,1,Ausencias frecuentes,7
23,F,1.52,-11.82151,13.8,23,2023-09-07,0,0,Problemas familiares,9
21,M,1.51,-6.67783,16.7,29,2023-11-10,1,1,Problemas familiares,7
29,F,1.7,-13.48067,3.0,38,2023-04-25,1,0,Problemas familiares,5
27,M,1.59,-12.74363,1.0,32,2023-10-28,1,1,Ausencias frecuentes,5
